#key	style	ss_system_id
Space Gun (Europe)	box-3D	2
Space Harrier (Japan, USA) (En)	box-3D	2
Space Harrier 3-D (USA, Europe, Brazil) (En)	box-3D	2
Special Criminal Investigation (Europe)	box-3D	2
Speedball (Europe)	box-3D	2
Speedball 2 (Europe)	box-3D	2
SpellCaster (USA, Europe, Brazil) (En)	box-3D	2
Spider-Man (USA, Europe, Brazil) (En)	box-3D	2
Spider-Man - Return of the Sinister Six (Europe, Brazil) (En)	box-3D	2
Sports Pad Football (USA)	box-3D	2
Sports Pad Soccer (Japan) (En)	box-3D	2
Spy vs Spy (USA, Europe, Brazil) (En)	box-3D	2
Star Wars (Europe, Brazil) (En)	box-3D	2
Street Fighter II' (Brazil) (En)	box-3D	2
Streets of Rage (Europe, Brazil) (En)	box-3D	2
Streets of Rage II (Europe, Brazil) (En)	box-3D	2
Strider (USA, Europe, Brazil) (En)	box-3D	2
Strider II (Europe, Brazil) (En)	box-3D	2
Submarine Attack (Europe, Brazil) (En)	box-3D	2
Sudoku (Brazil) (Mega Drive 4)	box-3D	2
Sukeban Deka II - Shoujo Tekkamen Densetsu (Japan)	box-3D	2
Summer Games (Europe, Brazil) (En)	box-3D	2
Super Basketball (USA) (Auto Demo)	box-3D	2
Super Kick Off (Europe, Brazil) (En,Fr,De,Es,It,Nl,Pt,Sv)	box-3D	2
Super Monaco GP (USA)	box-3D	2
Super Off Road (Europe)	box-3D	2
Super Racing (Japan) (En)	box-3D	2
Super Smash T.V. (Europe)	box-3D	2
Super Space Invaders (Europe)	box-3D	2
Super Tennis (USA, Europe)	box-3D	2
Superman - The Man of Steel (Europe, Brazil) (En)	box-3D	2
T2 - The Arcade Game (Europe)	box-3D	2
Taito Chase H.Q. (Europe)	box-3D	2
Tangram (Brazil) (Mega Drive 4)	box-3D	2
Taz in Escape from Mars (Brazil) (En)	box-3D	2
Taz-Mania (Europe, Brazil) (En)	box-3D	2
Tecmo World Cup '93 (Europe)	box-3D	2
Teddy Boy (USA, Europe, Brazil) (En)	box-3D	2
Tennis Ace (Europe, Brazil) (En)	box-3D	2
Tensai Bakabon (Japan)	box-3D	2
Terminator 2 - Judgment Day (Europe)	box-3D	2
Terminator, The (Europe)	box-3D	2
Thunder Blade (USA, Europe, Brazil) (En)	box-3D	2
Time Soldiers (USA, Europe, Brazil) (En)	box-3D	2
Tom and Jerry - The Movie (Europe, Brazil) (En)	box-3D	2
TransBot (USA, Europe, Brazil) (En)	box-3D	2
Trivial Pursuit - Genus Edition (Europe) (En,Fr,De,Es)	box-3D	2
Ultima IV - Quest of the Avatar (Europe, Brazil) (En)	box-3D	2
