#name	crc	size	key
NBA Jam (Japan) (En)	a49e9033	524288	NBA Jam (USA, Europe)
NBA Jam (USA) (Rev 1) (Putative Proto)	820fa4ab	524288	NBA Jam (USA, Europe)
NBA Jam (USA, Europe)	8f17597e	524288	NBA Jam (USA, Europe)
NBA Jam - Tournament Edition (World)	86c32e5b	524288	NBA Jam - Tournament Edition (World)
NFL '95 (USA)	dc5b0407	524288	NFL '95 (USA)
NFL '95 (USA) (Beta 1)	8cd96d95	524288	NFL '95 (USA)
NFL '95 (USA) (Beta 10)	088e4b6d	524288	NFL '95 (USA)
NFL '95 (USA) (Beta 11)	b38f48b6	524288	NFL '95 (USA)
NFL '95 (USA) (Beta 12)	474a162b	524288	NFL '95 (USA)
NFL '95 (USA) (Beta 13)	2828cb66	524288	NFL '95 (USA)
NFL '95 (USA) (Beta 2)	7f769052	524288	NFL '95 (USA)
NFL '95 (USA) (Beta 3)	fe140eaa	524288	NFL '95 (USA)
NFL '95 (USA) (Beta 4)	f77138dd	524288	NFL '95 (USA)
NFL '95 (USA) (Beta 5)	a3b046e7	524288	NFL '95 (USA)
NFL '95 (USA) (Beta 6)	3978387b	524288	NFL '95 (USA)
NFL '95 (USA) (Beta 7)	ff70a26f	524288	NFL '95 (USA)
NFL '95 (USA) (Beta 8)	132db489	524288	NFL '95 (USA)
NFL '95 (USA) (Beta 9)	c57c6afd	524288	NFL '95 (USA)
NFL Quarterback Club (World)	61785ed5	524288	NFL Quarterback Club (World)
NFL Quarterback Club 96 (USA)	c348e53a	524288	NFL Quarterback Club 96 (USA)
NHL All-Star Hockey (USA)	4680c7aa	524288	NHL All-Star Hockey (USA)
NHL All-Star Hockey (USA) (Beta 1)	e583d999	524288	NHL All-Star Hockey (USA)
NHL All-Star Hockey (USA) (Beta 10)	50dcf5b6	524288	NHL All-Star Hockey (USA)
NHL All-Star Hockey (USA) (Beta 11)	499b06c2	524288	NHL All-Star Hockey (USA)
NHL All-Star Hockey (USA) (Beta 12)	16af7995	524288	NHL All-Star Hockey (USA)
NHL All-Star Hockey (USA) (Beta 13)	74be3c4c	524288	NHL All-Star Hockey (USA)
NHL All-Star Hockey (USA) (Beta 14)	0b1c38f4	524288	NHL All-Star Hockey (USA)
NHL All-Star Hockey (USA) (Beta 15)	0a4a6830	524288	NHL All-Star Hockey (USA)
NHL All-Star Hockey (USA) (Beta 16)	54f5efb2	524288	NHL All-Star Hockey (USA)
NHL All-Star Hockey (USA) (Beta 17)	a587b13e	524288	NHL All-Star Hockey (USA)
NHL All-Star Hockey (USA) (Beta 2)	dfba792a	524288	NHL All-Star Hockey (USA)
NHL All-Star Hockey (USA) (Beta 3)	e14d071b	524288	NHL All-Star Hockey (USA)
NHL All-Star Hockey (USA) (Beta 4)	8a2b6323	524288	NHL All-Star Hockey (USA)
