#key	name	year	genre	developer	players
Snake Rattle n Roll (Europe)	Snake Rattle n Roll	1993	Platform	Rareware	1-2
Snow Bros. - Nick & Tom (Japan) (En)	Snow Bros. Nick & Tom	1991	Platform	Toaplan	1-2
Socket (USA)	Socket	1994	Platform	Vic Tokai Corporation	1
Sol-Deace (World) (Evercade)	Sol-Deace	1992	Shoot'em Up / Horizontal/Shoot'em Up	Wolf Team	1
Soldiers of Fortune (USA)	Soldiers of Fortune	1993	Shooter / Run and Gun/Shooter	The Bitmap Brothers	1-2
Sonic & Knuckles (World)	Sonic & Knuckles	1994	Platform	SEGA	1
Sonic & Knuckles + Sonic The Hedgehog (USA, Europe) (Lock-On)	Sonic & Knuckles + Sonic the Hedgehog : Blue Sphere	1994	Platform	SEGA	1
Sonic & Knuckles + Sonic The Hedgehog 2 (World) (Rev A) (Lock-On)	Sonic & Knuckles + Sonic The Hedgehog 2	1994	Platform	Sonic Team	1
Sonic & Knuckles + Sonic The Hedgehog 3 (USA) (Lock-On)	Sonic & Knuckles + Sonic The Hedgehog 3	1994	Platform/Platform / Run & Jump Scrolling	Sonic Team	1-2
Sonic 3D Blast (USA, Europe, Korea) (En)	Sonic 3D Blast	1996	Platform	Traveller's Tales	1
Sonic Compilation (Europe)	Sonic Classics	1997	Platform/Compilation	SEGA	1-2
Sonic Crackers (USA) (Proto)	Sonic Crackers	1998	Platform	SEGA	1
Sonic Eraser (Japan) (Sega Game Toshokan)	Sonic Eraser	1991	Puzzle	SEGA	1-2
Sonic Spinball (USA)	Sonic the Hedgehog Spinball	1993	Pinball	SEGA	1-4
Sonic The Hedgehog (USA, Europe)	Sonic The Hedgehog	1991	Platform	SEGA	1
Sonic The Hedgehog 2 (World)	Sonic The Hedgehog 2	1992	Platform	SEGA	1-2
Sonic The Hedgehog 3 (USA)	Sonic The Hedgehog 3	1994	Platform	Sonic Team	1-2
Sorcerer's Kingdom (USA)	Sorcerer's Kingdom	1993	Role Playing Game	Technical Wave	1
Sorcerian (Japan)	Sorcerian	1990	Role Playing Game	SEGA	1
Space Harrier II (World)	Space Harrier II	1989	Shooter / TPV/Shooter	SEGA	1
Space Hero (USA) (Proto)	ZZZ(notgame):Space Hero				
Space Invaders '91 (USA)	Space Invaders '91	1991	Shooter / Space Invaders Like/Shooter	Taito	1
Sparkster (USA)	Sparkster	1994	Platform	Konami	1
Speedball 2 - Brutal Deluxe (World) (Evercade)	Speedball 2 : Brutal Deluxe	1991	Sports	The Bitmap Brothers	1-2
Spider-Man (USA) (Tengen) (Demo)	Spider-Man	1995	Platform	Western Technologies	1
Spider-Man (USA, Europe)	Spider-Man	1995	Platform	Western Technologies	1
Spider-Man - Venom - Maximum Carnage (World)	Spider-Man & Venom : Maximum Carnage	1994	Beat'em Up	Software Creations	1
Spider-Man - X-Men - Arcade's Revenge (USA, Europe)	Spider-Man & X-Men : Arcade's Revenge	1993	Platform	Software Creations	1
Spider-Man vs. The Kingpin (World)	Spider-Man Vs. The Kingpin	1991	Platform / Fighter Scrolling/Platform	Technopop	1
Spirou (Europe) (En,Fr,De,Es)	Spirou	1995	Platform	Infogrames	1
Splatterhouse 2 (World) (Evercade)	Splatterhouse 2	1992	Beat'em Up	Namco	1
Splatterhouse 3 (World) (Evercade)	Splatterhouse 3	1993	Beat'em Up	Now Production	1
Sport Games (Brazil) (En)	Sport Games	1998	Compilation	Tectoy	1-4
Sports Talk Baseball (USA)	Sports Talk Baseball	1992	Sports / Baseball/Sports	SEGA	1-2
Spot Goes to Hollywood (USA)	Spot Goes to Hollywood	1995	Platform	Virgin	1
Star Cruiser (Japan)	Star Cruiser	1990	Shoot'em Up	Arsys Software	1
Star Mobile (USA, Europe) (Mega Drive Mini 2, Genesis Mini 2)	Star Mobile	2022	Puzzle	SEGA	1
Star Odyssey (USA) (Super Fighter Team)	Star Odyssey	1991	Role Playing Game	Hot-B	1
Star Trek - Deep Space Nine - Crossroads of Time (USA)	Star Trek, Deep Space Nine : Crossroads of Time	1995	Adventure	Novotrade	1
Star Trek - The Next Generation - Echoes from the Past (USA)	Star Trek, The Next Generation : Echoes from the Past	1994	Adventure	SEGA	1
Star Wars (USA) (Proto)	Star Wars	1993	Shooter / Run and Gun/Shooter	SEGA	1
Starflight (USA, Europe)	Starflight	1991	Role Playing Game	BlueSky Software	1
Stargate (USA, Europe)	Stargate	1994	Platform	Probe Software	1
Steel Empire (USA)	Steel Empire	1992	Shoot'em Up / Horizontal/Shoot'em Up	Flying Edge	1
Steel Talons (USA, Europe)	Steel Talons	1992	Racing, Driving	Tengen	1
Stone Protectors (World) (Steam)	Stone Protectors	2010	Beat'em Up	Kemco	1-2
Stormlord (USA)	Stormlord	1990	Platform	Punk Development	1
Street Fighter II' - Special Champion Edition (USA)	Street Fighter II' : Special Champion Edition	1993	Fighting	Capcom	1-2
Street Racer (Europe)	Street Racer	1995	Racing, Driving	Vivid Image	1-4
Street Smart (Japan, USA) (En)	Street Smart	1991	Fighting	SNK	1-2
Streets of Rage (World) (En,Ja)	Streets of Rage	1991	Beat'em Up	SEGA	1-2
Streets of Rage 2 (USA)	Streets of Rage 2	1992	Beat'em Up	SEGA	1-2
Streets of Rage 3 (USA)	Streets of Rage 3	1994	Beat'em Up	SEGA	1-2
Strider (USA, Europe)	Strider	1990	Platform / Fighter Scrolling/Platform	Capcom	1
Striker (Europe) (En,Fr,De,Es,It)	Striker	1995	Sports / Football (Soccer)/Sports	Rage Software	1-2
Sub-Terrania (USA)	Sub-Terrania	1994	Platform	Zyrinx	1
Sumisei Home Tanmatsu (Japan) (Program)	Sumisei Home Tanmatsu	1991	Simulation	SEGA	1
Sunset Riders (USA)	Sunset Riders	1992	Shooter / Run and Gun/Shooter	Konami	1-2
Super Baseball 2020 (USA, Europe)	Super Baseball 2020	1993	Sports / Baseball/Sports	SNK	1-2
Super Battleship - The Classic Naval Combat Game (USA)	Super Battleship	1993	Strategy	Mindscape	1
Super Daisenryaku (Japan)	Super Daisenryaku	1989	Strategy	SystemSoft	1-4
Super Fantasy Zone (USA) (En,Ja) (Mega Drive Mini, Genesis Mini)	Super Fantasy Zone	1993	Shoot'em Up / Horizontal/Shoot'em Up	Sunsoft	1
Super Hang-On (Japan, USA) (En,Ja)	Super Hang-On	1989	Motorcycle race TPV/Racing, Driving	SEGA	1
Super High Impact (USA)	Super High Impact	1992	Sports / Football (American)/Sports	Iguana Entertainment	1-2
Super Hydlide (USA)	Super Hydlide	1990	Role Playing Game	Seismic	1
Super Kick Off (Europe)	Super Kick Off	1993	Sports / Football (Soccer)/Sports	U.S. Gold	1-2
Super Locomotive (World) (Mega Drive Mini 2, Genesis Mini 2)	Super Locomotive	2022		SEGA	1-2
Super Monaco GP (World) (En,Ja)	Super Monaco GP	1990	Racing, Driving	SEGA	1
Super Skidmarks (Europe) (J-Cart)	Super Skidmarks	1995	Racing, Driving	Acid	1-4
Super Smash T.V. (USA, Europe)	Super Smash T.V.	1992	Shooter / Run and Gun/Shooter	Probe Entertainment	1-2
Super Street Fighter II (USA)	Super Street Fighter II	1994	Fighting	Capcom	1-2
Super Thunder Blade (World)	Super Thunder Blade	1988	Shoot'em Up	SEGA	1
Super Volleyball (USA)	Super Volleyball	1991	Sports / Volleyball/Sports/Strategy	Microforum International	1-2
Superman (USA)	Superman	1992	Beat'em Up	Sunsoft	1
Surging Aura (Japan)	Surging Aura	1995	Role Playing Game	Japan Media Programming	1
Swamp Thing (USA) (Proto)	Swamp Thing	1992	Platform	Microsmiths	1
Sword of Sodan (World) (Evercade)	Sword of Sodan	1990	Beat'em Up	Soren Gronbech	1
Sword of Vermilion (USA, Europe)	Sword of Vermilion	1991	Role Playing Game	SEGA	1
Syd of Valis (World) (Retro-Bit)	Syd of Valis	1992	Platform	Renovation Products	1
Sylvester & Tweety in Cagey Capers (USA, Europe)	Sylvester and Tweety in Cagey Capers	1993	Platform	Alexandria	1
Syndicate (USA, Europe) (En,Fr,De)	Syndicate	1994	Strategy	Bullfrog	1
T2 - Terminator 2 - Judgment Day (USA, Europe)	Terminator 2 : Judgment Day	1991	Platform	Flying Edge	1
T2 - The Arcade Game (USA, Europe)	T2 : The Arcade Game	1992	Shooter / FPV/Shooter	Arena Entertainment	1-2
Taikou Risshiden (Japan)	Taikou Risshiden	1993	Tactical RPG/Role Playing Game	Koei	1
TaleSpin (USA, Europe)	TaleSpin	1992	Platform	SEGA	1-2
Target Earth (USA)	Target Earth	1990	Platform	Nippon Computer Systems (NCS)	1
Task Force Harrier EX (USA)	Task Force Harrier EX	1991	Shoot'em Up / Vertical/Shoot'em Up	UPL	1
Taz in Escape from Mars (USA)	Taz in Escape from Mars	1994	Platform	SEGA	1
Taz-Mania (World)	Taz-Mania	1992	Platform	Recreational Brainware	1
Team USA Basketball (USA, Europe)	Team USA Basketball	1992	Sports / Basketball/Sports	Electronic Arts	1-2
TechnoClash (USA, Europe)	Technoclash	1993	Adventure	BlueSky Software	1
Technocop (USA)	Technocop	1990	Platform	Gray Matter	1
Tecmo Cup Football Game (Europe) (Proto)	Tecmo Cup	1993	Sports / Football (Soccer)/Sports	Tecmo	1
Tecmo Super Baseball (USA)	Tecmo Super Baseball	1994	Sports / Baseball/Sports	Sculptured Software	1-2
Tecmo Super Bowl (USA)	Tecmo Super Bowl	1993	Sports / Football (American)/Sports	Tecmo	1-2
Tecmo Super Bowl II - Special Edition (USA)	Tecmo Super Bowl II : Special Edition	1994	Sports / Football (American)/Sports	Tecmo	1-2
Tecmo Super Bowl III - Final Edition (USA)	Tecmo Super Bowl III : Final Edition	1995	Sports / Football (American)/Sports	Tecmo	1-2
Tecmo Super Hockey (USA)	Tecmo Super Hockey	1994	Sports / Hockey/Sports	Tecmo	1-2
Tecmo Super NBA Basketball (USA)	Tecmo Super NBA Basketball	1994	Sports / Basketball/Sports	Tecmo	1-2
Tecmo World Cup (USA)	Tecmo World Cup	1993	Sports / Football (Soccer)/Sports	Sims	1-2
Teddy Boy Blues (Japan) (Sega Game Toshokan)	Teddy Boy Blues	1990	Platform	SEGA	1
Teenage Mutant Ninja Turtles - The Hyperstone Heist (USA)	Teenage Mutant Ninja Turtles : The Hyperstone Heist	1992	Beat'em Up	Konami	1-2
Teenage Mutant Ninja Turtles - Tournament Fighters (USA)	Teenage Mutant Ninja Turtles : Tournament Fighters	1993	Fighting	Konami	1-2
Tel-Tel Mahjong (Japan)	Tel-Tel Mahjong	1990	Mahjong/Asiatic board game	Sunsoft	1
Tel-Tel Stadium (Japan)	Tel-Tel Stadium	1990	Sports / Baseball/Sports	Sunsoft	1-2
Telebradesco Residencia (Brazil) (Program)	ZZZ(notgame):#NONGAME			Kaneda	
Terminator, The (USA)	The Terminator	1992	Platform / Shooter Scrolling/Platform	Probe Software	1
Tetris (Japan) (En) (Mega 6)	Tetris	1989	Puzzle / Fall/Puzzle	SEGA	1-2
Tetris (USA) (Mega Drive Mini, Genesis Mini)	Tetris	1989	Puzzle / Fall/Puzzle	SEGA	1-2
Theme Park (USA, Europe) (En,Fr,De,Es)	Theme Park	1995	Build And Management/Simulation	Bullfrog	1
Thomas the Tank Engine & Friends (USA)	Thomas the Tank Engine & Friends	1993	Racing, Driving	Malibu Games	1
Thunder Force II (USA, Europe)	Thunder Force II	1989	Shoot'em Up	Technosoft	1
Thunder Force III (Japan, USA) (En)	Thunder Force III	1990	Shoot'em Up / Horizontal/Shoot'em Up	Technosoft	1
Thunder Fox (USA)	Thunder Fox	1991	Platform	Aisystem Tokyo	1
Thunder Pro Wrestling Retsuden (Japan)	Thunder Pro Wrestling Retsuden	1992	Sports / Wrestling/Sports	Human Entertainment	1
Tick, The (USA)	The Tick	1994	Beat'em Up	Software Creations	1
Time Killers (USA)	Time Killers	1996	Fighting	Black Pearl Software	1-2
Time Trax (USA) (Proto)	Time Trax	1994	Platform	Malibu Games	1
Tinhead (World) (QUByte Classics)	TinHead	1993	Platform	MicroProse	1
Tintin in Tibet (Europe) (En,Fr,De,Es,Nl,Sv)	Tintin in Tibet	1996	Platform	Infogrames	1
Tiny Toon Adventures - ACME All-Stars (USA, Korea) (En)	Tiny Toon Adventures : Acme All-Stars	1994	Sports	Konami	1-4
Tiny Toon Adventures - Buster's Hidden Treasure (USA)	Tiny Toon Adventures : Buster's Hidden Treasure	1993	Platform	Konami	1
TNN Bass Tournament of Champions (USA) (Rev 1)	TNN Bass Tournament of Champions	1994	Fishing/Sports/Hunting and Fishing	Imagitec Design	1
TNN Outdoors Bass Tournament '96 (USA)	TNN Outdoors Bass Tournament '96	1996	Fishing/Hunting and Fishing	Imagitec Design	1
Todd's Adventures in Slime World (USA)	Todd's Adventures in Slime World	1991	Platform	Micro World	1-2
ToeJam & Earl (USA, Europe, Korea) (En)	ToeJam & Earl	1991	Platform	ToeJam & Earl Productions	1-2
ToeJam & Earl in Panic on Funkotron (USA)	ToeJam & Earl in Panic on Funkotron	1993	Platform	SEGA	1-2
Toki - Going Ape Spit (USA, Europe)	Toki : Going Ape Spit	1992	Platform	Santos	1-2
Tom and Jerry - Frantic Antics! (USA)	Tom and Jerry : Frantic Antics	1993	Adventure	Beam Software	1-2
Tom Mason's Dinosaurs for Hire (USA)	Tom Mason's Dinosaurs for Hire	1993	Platform	SEGA	1-2
Tommy Lasorda Baseball (USA)	Tommy Lasorda Baseball	1989	Sports / Baseball/Sports	SEGA	1-2
Tony La Russa Baseball (USA, Australia)	Tony La Russa Baseball	1993	Sports / Baseball/Sports	Beyond Software	1-2
Top Gear 2 (USA)	Top Gear 2	1994	Racing, Driving	Gremlin Graphics Software	1-2
Top Pro Golf (Japan) (En)	Top Pro Golf	1992	Sports / Golf/Sports	Coconuts Japan	1-2
Total Football (Europe)	Total Football	1995	Sports / Football (Soccer)/Sports	Domark	1-2
Toughman Contest (USA, Europe)	Toughman Contest	1995	Sports / Boxing/Sports	Visual Concepts	1-2
Tougi Ou - King Colossus (Japan)	Tougiou King Colossus	1992	Role Playing Game	SEGA	1
Toxic Crusaders (USA)	Toxic Crusaders	1992	Beat'em Up	Infogrames	1-2
Toy Story (USA)	Toy Story	1996	Platform	Disney Interactive	1
Toys - Let the Toy Wars begin! (USA)	Toys	1993	Platform	Imagineer	1
Trampoline Terror! (USA)	Trampoline Terror!	1990	Action / Labyrinth/Action	Masaya Games	1
Traysia (World) (Evercade)	Traysia	1992	Role Playing Game	Renovation Products	1
Triple Play - Gold Edition (USA)	Triple Play : Gold Edition	1996	Sports / Baseball/Sports	Treyarch	1-4
Triple Play 96 (USA)	Triple Play 96	1995	Sports / Baseball/Sports	Extended Play Productions	1-4
Trouble Shooter (USA)	Trouble Shooter	1991	Shoot'em Up/Shoot'em Up / Horizontal	Tokai Engineering	1
Troy Aikman NFL Football (USA)	Troy Aikman NFL Football	1994	Sports / Football (American)/Sports	Williams	1-2
True Lies (World)	True Lies	1995	Shooter	Beam Software	1
Truxton (World)	Truxton	1990	Shoot'em Up / Vertical/Shoot'em Up	Toaplan	1
Turbo OutRun (Japan, Europe) (En)	Turbo Out Run	1992	Racing, Driving	Tiertex	1
Twin Cobra - Desert Attack Helicopter (USA)	Twin Cobra : Desert Attack Helicopter	1991	Shoot'em Up / Vertical/Shoot'em Up	Toaplan	1
Twin Hawk (Japan, Europe) (En)	Twin Hawk	1990	Shoot'em Up	Toaplan	1
Twinkle Tale (Japan)	Twinkle Tale	1992	Shoot'em Up	ZAP	1
Two Crude Dudes (World) (Evercade)	Two Crude Dudes	1992	Beat'em Up	Data East	1-2
Two Tribes - Populous II (Europe)	Two Tribes : Populous II	1992	Strategy	Bullfrog	1
Uchuu Senkan Gomora (Japan) (En)	Uchuu Senkan Gomora	1991	Shoot'em Up	Aisystem Tokyo	1-2
Ultimate Mortal Kombat 3 (USA)	Ultimate Mortal Kombat 3	1996	Fighting / Versus/Fighting	Midway	1-2
Ultimate QIX (USA)	Ultimate QIX	1991	Puzzle	ITL	1
Ultimate Soccer (Europe) (En,Fr,De,Es,It)	Ultimate Soccer	1993	Sports / Football (Soccer)/Sports	SEGA	1-8
Ultracore (USA) (Strictly Limited Games)	Ultracore	2019	Shooter / Run and Gun/Shooter	Digital Illusions	1
Ultraman (Japan)	Ultraman	1993	Fighting	BEC	1-8
Uncharted Waters (USA)	Uncharted Waters	1992	Strategy	Koei	1
Undead Line (Japan)	Undead Line	1991	Shoot'em Up	T&E Soft	1
Unnecessary Roughness '95 (USA)	Unnecessary Roughness '95	1994	Sports / Football (American)/Sports	Accolade	1-4
Urban Strike (USA, Europe)	Urban Strike	1994	Shooter	Electronic Arts	1
Uzu Keobukseon (Korea)	Uzu Keobukseon	1992	Shoot'em Up	Samsung	1
Valis (World) (Evercade)	Valis	1991	Role Playing Game/Platform	Riot	1
Valis III (World) (Evercade)	Valis III	1992	Platform	Telenet	1
Vapor Trail (USA)	Vapor Trail	1991	Shoot'em Up / Vertical/Shoot'em Up	Data East	1-2
Vectorman (USA, Europe)	Vectorman	1995	Platform	BlueSky Software	1
Vectorman 2 (USA)	Vectorman 2	1996	Platform / Shooter Scrolling/Platform	BlueSky Software	1
Venom - Spider-Man - Separation Anxiety (USA, Europe)	Venom & Spider-Man : Separation Anxiety	1995	Beat'em Up	Software Creations	1-2
Verytex (Japan)	Verytex	1991	Shoot'em Up	Asmik	1
Viewpoint (USA)	Viewpoint	1994	Shoot'em Up / Diagonal/Shoot'em Up	Nexus Interact	1-2
Virtua Fighter 2 (USA, Europe)	Virtua Fighter 2	1997	Fighting / Versus/Fighting	SEGA	1-2
Virtua Racing (USA)	Virtua Racing	1994	Racing, Driving	SEGA	1-2
Virtual Bart (World)	Virtual Bart	1994	Platform	Sculptured Software	1
Virtual Pinball (USA, Europe)	Virtual Pinball	1993	Pinball	Headgames	1-4
Vixen 357 (Japan)	Vixen 357	1992	Tactical RPG/Role Playing Game	Masaya Games	1
VR Troopers (USA, Europe)	VR Troopers	1995	Fighting	Syrox Developments	1
VS Puyo Puyo Sun (USA, Europe) (Mega Drive Mini 2, Genesis Mini 2)	VS Puyo Puyo Sun	2022	Puzzle / Fall/Puzzle	Compile	1-2
Wacky Races (USA) (Proto)	Wacky Races	2000	Racing, Driving	Eden Entertainment Software	1-2
Wacky Worlds Creativity Studio (USA)	Wacky Worlds Creativity Studio	1994		Jar Head Games	1
Wani Wani World (Japan) (En)	Wani Wani World	1992	Platform	Kaneko	1-2
Wardner (USA)	Wardner	1991	Platform	Mentrix Software	1
Warlock (USA, Europe)	Warlock	1995	Platform	Realtime Associates	1
Warrior of Rome (USA)	Warrior of Rome	1991	Strategy	Micronet	1
Warrior of Rome II (USA)	Warrior of Rome II	1992	Strategy	Micronet	1-2
Warsong (USA)	Warsong	1992	Role Playing Game	Masaya Games	1
Waterworld (USA) (Sega Channel)	Waterworld	1995	Adventure	Ocean	1
Wayne Gretzky and the NHLPA All-Stars (USA, Europe)	Wayne Gretzky and the NHLPA All-Stars	1995	Sports / Hockey/Sports	Time Warner Interactive	1-4
Wayne's World (USA)	Wayne's World	1993	Platform	Gray Matter	1
WeaponLord (USA)	WeaponLord	1995	Fighting	Visual Concepts	1-2
Wheel of Fortune (USA)	Wheel of Fortune	1992	Quiz	Imagitec Design	1-3
Where in the World Is Carmen Sandiego (USA, Europe) (En,Fr,De,Es,It)	Where in the World is Carmen Sandiego?	1992	Educational	Brøderbund Software	1
Where in Time Is Carmen Sandiego (USA, Europe) (En,Fr,De,Es,It)	Where in Time is Carmen Sandiego?	1992	Adventure	Brøderbund Software	1
Whip Rush (USA)	Whip Rush	1990	Shoot'em Up / Horizontal/Shoot'em Up	Vic Tokai Corporation	1
WildSnake (USA) (Proto 2)	Wild Snake	1994	Puzzle	Leadfilm	1
Williams Arcade's Greatest Hits (USA)	Williams Arcade's Greatest Hits	1996	Compilation	Williams	1-2
Wimbledon Championship Tennis (USA)	Wimbledon Championship Tennis	1993	Sports / Tennis/Sports	SEGA	1-4
Winter Challenge (World) (Evercade)	Winter Challenge	1992	Sports / Multisports/Sports	MindSpan	1-10
Winter Olympic Games (USA) (En,Fr,De,Es,It,Pt,Sv,No)	Winter Olympic Games : Lillehammer '94	1994	Sports / Multisports/Sports	Tiertex	1-4
Wiz 'N' Liz (USA)	Wiz'n'Liz	1993	Platform	Psygnosis	1-2
Wolfchild (USA)	Wolfchild	1993	Platform	Core Design	1
Wolverine - Adamantium Rage (USA, Europe)	Wolverine : Adamantium Rage	1994	Platform	Teeny Weeny Games	1
Wonder Boy III - Monster Lair (Japan, Europe) (En)	Wonder Boy III : Monster Lair	1991	Adventure	Westone	1-2
Wonder Boy in Monster World (USA, Europe)	Wonder Boy in Monster World	1992	Role Playing Game/Platform	Westone	1
Wonder Library (Japan) (Program)	ZZZ(notgame):#NONGAME			Kaneda	
Wonder MIDI (Japan) (En) (Program)	ZZZ(notgame):#NONGAME			Kaneda	
World Championship Soccer (Japan, USA) (En)	World Championship Soccer	1989	Sports / Football (Soccer)/Sports	SEGA	1-2
World Championship Soccer II (USA)	World Championship Soccer II	1994	Sports / Football (Soccer)/Sports	SEGA	1-4
World Class Leaderboard Golf (USA)	World Class Leaderboard Golf	1992	Sports / Golf/Sports	U.S. Gold	1-4
World Cup USA 94 (USA, Europe, Korea) (En,Fr,De,Es,It,Nl,Pt,Sv)	World Cup USA 94	1994	Sports / Football (Soccer)/Sports	U.S. Gold	1-4
World Heroes (USA)	World Heroes	1994	Fighting / Versus/Fighting	ADK	1-2
World of Illusion Starring Mickey Mouse and Donald Duck (USA, Korea) (En)	World of Illusion Starring Mickey Mouse and Donald Duck	1992	Platform	SEGA	1-2
World Series Baseball '95 (USA)	World Series Baseball '95	1995	Sports / Baseball/Sports	BlueSky Software	1-2
World Series Baseball '96 (USA)	World Series Baseball '96	1996	Sports / Baseball/Sports	BlueSky Software	1-2
World Series Baseball (USA)	World Series Baseball	1994	Sports / Baseball/Sports	SEGA	1-2
World Series Baseball 98 (USA)	World Series Baseball 98	1997	Sports / Baseball/Sports	BlueSky Software	1-2
World Trophy Soccer (World) (Evercade)	World Trophy Soccer	1992	Sports/Sports / Football (Soccer)	Krisalis Software	1-2
Worms (World) (Evercade)	Worms	1996	Strategy	East Point Software	1-4
Wrath of the Demon (USA) (Proto)	Wrath Of The Demon	1991	Action	Abstrax	1
Wrestle War (Japan, Europe) (En)	Wrestle War	1991	Fighting	SEGA	1-2
WWF RAW (World)	WWF Raw	1995	Sports / Fighting/Sports	Sculptured Software	1-4
WWF Royal Rumble (World)	WWF Royal Rumble	1993	Sports / Fighting/Sports	Sculptured Software	1-2
WWF Super WrestleMania (USA, Europe)	WWF Super WrestleMania	1992	Sports / Fighting/Sports	Flying Edge	1-2
WWF WrestleMania - The Arcade Game (USA, Europe)	WWF WrestleMania : The Arcade Game	1995	Sports / Fighting/Sports	Sculptured Software	1-2
X-Men (USA)	X-Men	1993	Platform	Western Technologies	1-2
X-Men 2 - Clone Wars (USA, Europe)	X-Men 2 : Clone Wars	1995	Platform	Headgames	1-2
X-Perts (USA)	X-Perts	1996	Beat'em Up	Abalone	1
XDR - X-Dazedly-Ray (Japan) (En)	XDR : X-Dazedly-Ray	1990	Shoot'em Up / Horizontal/Shoot'em Up	Affect	1
Xenon 2 - Megablast (World) (Evercade)	Xenon 2 : Megablast	1992	Shoot'em Up / Vertical/Shoot'em Up	The Bitmap Brothers	1-2
Yogi Bear - Cartoon Capers (Europe)	Yogi Bear : Cartoon Capers	1994	Platform	Blue Turtle	1-2
Ys III (USA)	Ys III	1991	Action RPG/Role Playing Game	Nihon Falcom	1
Yu Yu Hakusho - Makyou Toitsusen (Japan)	Yu Yu Hakusho : Makyou Toitsusen	1994	Fighting	Treasure	1-4
Yu Yu Hakusho Gaiden (Japan)	Yu Yu Hakusho Gaiden	1994	Adventure	SEGA	1
Zan - Yasha Enbukyoku (Japan)	Zan Yasha Enbukyoku	1991	Strategy	Wolf Team	1-2
Zany Golf (USA, Europe)	Zany Golf	1990	Sports / Golf/Sports	Sandcastle	1-4
Zero the Kamikaze Squirrel (USA)	Zero the Kamikaze Squirrel	1994	Platform	Iguana Entertainment	1
Zero Tolerance (World) (Switch)	Zero Tolerance	1994	Shooter / FPV/Shooter	Accolade	1
Zero Tolerance Underground (World) (Proto) (Switch)	Zero Tolerance Underground	2022	Shooter / FPV/Shooter	Accolade	1
Zero Wing (World) (Retro-Bit)	Zero Wing	1992	Shoot'em Up / Horizontal/Shoot'em Up	Toaplan	1
Zombie High (USA) (Proto)	Zombie High	1994	Platform	Electronic Arts	1
Zombies Ate My Neighbors (USA)	Zombies Ate My Neighbors	1993	Shooter	LucasArts	1-2
Zool (World) (Evercade)	Zool : Ninja of the “Nth” Dimension	1994	Platform	Gremlin Graphics Software	1
Zoom! (World)	Zoom!	1990	Puzzle	Sigma Pro-Tech	1-2
Zoop (USA)	Zoop	1995	Puzzle	PanelComp	1
